date,game,player,team,prop_type,model_probability,fair_odds,market_odds,market_implied_probability,edge_percent,tier,confidence,result,win_loss_push,profit_loss_units,closing_odds,closing_line_value,notes,evaluation_mode
2026-04-18,LAD@COL,Teoscar Hernández,LAD,2+ TB,45.14,+122,150,40.00,5.14,A+,"High — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",L,L,-1.000,,,"0 H, 0 TB, 0 HR, 0 R, 0 RBI",betting_roi
2026-04-18,LAD@COL,Max Muncy,LAD,HR,17.89,+459,300,25.00,-7.11,A+,"High — stats+savant+recent+BvP, posted lineup, live markets matched",L,L,-1.000,,,"0 H, 0 TB, 0 HR, 0 R, 0 RBI",betting_roi
2026-04-18,LAD@COL,Max Muncy,LAD,2+ TB,55.00,-122,-110,52.38,2.62,A+,"High — stats+savant+recent+BvP, posted lineup, live markets matched",L,L,-1.000,,,"0 H, 0 TB, 0 HR, 0 R, 0 RBI",betting_roi
2026-04-18,LAD@COL,Dalton Rushing,LAD,HR,25.00,+300,,,,A+,"Medium — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",W,W,,,,"1 H, 4 TB, 1 HR, 1 R, 1 RBI",target_accuracy
2026-04-18,LAD@COL,Dalton Rushing,LAD,2+ TB,55.00,-122,150,40.00,15.00,A+,"Medium — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",W,W,1.500,,,"1 H, 4 TB, 1 HR, 1 R, 1 RBI",betting_roi
2026-04-18,LAD@COL,Alex Freeland,LAD,HR,6.44,+1452,775,11.43,-4.99,C,"High — stats+savant+recent+BvP, posted lineup, live markets matched",L,L,-1.000,,,"0 H, 0 TB, 0 HR, 0 R, 0 RBI",betting_roi
2026-04-18,LAD@COL,Alex Freeland,LAD,2+ TB,23.27,+330,133,42.92,-19.65,C,"High — stats+savant+recent+BvP, posted lineup, live markets matched",L,L,-1.000,,,"0 H, 0 TB, 0 HR, 0 R, 0 RBI",betting_roi
2026-04-18,LAD@COL,Miguel Rojas,LAD,HR,6.19,+1516,,,,C,"Medium — stats+savant+recent+BvP, posted lineup, no live markets",L,L,,,,"0 H, 0 TB, 0 HR, 0 R, 0 RBI",target_accuracy
2026-04-18,LAD@COL,Miguel Rojas,LAD,2+ TB,31.90,+214,,,,B,"Medium — stats+savant+recent+BvP, posted lineup, no live markets",L,L,,,,"0 H, 0 TB, 0 HR, 0 R, 0 RBI",target_accuracy
2026-04-18,LAD@COL,Edouard Julien,COL,HR,4.20,+2283,,,,D,"High — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",L,L,,,,"0 H, 0 TB, 0 HR, 0 R, 0 RBI",target_accuracy
2026-04-18,LAD@COL,Edouard Julien,COL,2+ TB,25.33,+295,167,37.45,-12.12,C,"High — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",L,L,-1.000,,,"0 H, 0 TB, 0 HR, 0 R, 0 RBI",betting_roi
2026-04-18,LAD@COL,Mickey Moniak,COL,HR,11.42,+776,,,,A,"High — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",L,L,,,,"1 H, 2 TB, 0 HR, 1 R, 0 RBI",target_accuracy
2026-04-18,LAD@COL,Mickey Moniak,COL,2+ TB,38.31,+161,110,47.62,-9.31,A+,"High — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",W,W,1.100,,,"1 H, 2 TB, 0 HR, 1 R, 0 RBI",betting_roi
2026-04-18,LAD@COL,TJ Rumfield,COL,HR,2.57,+3795,,,,D,"High — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",L,L,,,,"1 H, 1 TB, 0 HR, 0 R, 1 RBI",target_accuracy
2026-04-18,LAD@COL,TJ Rumfield,COL,2+ TB,18.74,+434,134,42.74,-24.00,D,"High — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",L,L,-1.000,,,"1 H, 1 TB, 0 HR, 0 R, 1 RBI",betting_roi
2026-04-18,LAD@COL,Hunter Goodman,COL,HR,10.03,+897,,,,B,"High — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",L,L,,,,"1 H, 2 TB, 0 HR, 1 R, 0 RBI",target_accuracy
2026-04-18,LAD@COL,Hunter Goodman,COL,2+ TB,35.25,+184,113,46.95,-11.70,A,"High — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",W,W,1.130,,,"1 H, 2 TB, 0 HR, 1 R, 0 RBI",betting_roi
2026-04-18,LAD@COL,Ezequiel Tovar,COL,HR,2.96,+3275,,,,D,"High — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",L,L,,,,"1 H, 1 TB, 0 HR, 1 R, 0 RBI",target_accuracy
2026-04-18,LAD@COL,Ezequiel Tovar,COL,2+ TB,23.17,+332,150,40.00,-16.83,C,"High — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",L,L,-1.000,,,"1 H, 1 TB, 0 HR, 1 R, 0 RBI",betting_roi
2026-04-18,LAD@COL,Troy Johnston,COL,HR,3.91,+2457,,,,D,"High — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",L,L,,,,"3 H, 5 TB, 0 HR, 1 R, 2 RBI",target_accuracy
2026-04-18,LAD@COL,Troy Johnston,COL,2+ TB,26.22,+281,138,42.02,-15.80,B,"High — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",W,W,1.380,,,"3 H, 5 TB, 0 HR, 1 R, 2 RBI",betting_roi
2026-04-18,LAD@COL,Brenton Doyle,COL,HR,0.40,+24900,,,,D,"High — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",L,L,,,,"0 H, 0 TB, 0 HR, 0 R, 0 RBI",target_accuracy
2026-04-18,LAD@COL,Brenton Doyle,COL,2+ TB,12.47,+702,150,40.00,-27.53,D,"High — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",L,L,-1.000,,,"0 H, 0 TB, 0 HR, 0 R, 0 RBI",betting_roi
2026-04-18,LAD@COL,Kyle Karros,COL,HR,0.40,+24900,,,,D,"High — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",L,L,,,,"0 H, 0 TB, 0 HR, 0 R, 1 RBI",target_accuracy
2026-04-18,LAD@COL,Kyle Karros,COL,2+ TB,11.29,+786,186,34.97,-23.68,D,"High — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",L,L,-1.000,,,"0 H, 0 TB, 0 HR, 0 R, 1 RBI",betting_roi
2026-04-18,LAD@COL,Jordan Beck,COL,HR,0.40,+24900,,,,D,"Medium — stats+savant+recent+BvP, posted lineup, no live markets",L,L,,,,"0 H, 0 TB, 0 HR, 0 R, 0 RBI",target_accuracy
2026-04-18,LAD@COL,Jordan Beck,COL,2+ TB,6.00,+1567,,,,D,"Medium — stats+savant+recent+BvP, posted lineup, no live markets",L,L,,,,"0 H, 0 TB, 0 HR, 0 R, 0 RBI",target_accuracy
2026-04-18,TOR@AZ,Nathan Lukes,TOR,HR,0.40,+24900,950,9.52,-9.12,D,"Medium — stats+savant+recent+BvP, posted lineup, live markets matched",L,L,-1.000,,,"3 H, 3 TB, 0 HR, 1 R, 0 RBI",betting_roi
2026-04-18,TOR@AZ,Nathan Lukes,TOR,2+ TB,6.00,+1567,114,46.73,-40.73,D,"Medium — stats+savant+recent+BvP, posted lineup, live markets matched",W,W,1.140,,,"3 H, 3 TB, 0 HR, 1 R, 0 RBI",betting_roi
2026-04-18,TOR@AZ,Ernie Clement,TOR,HR,0.40,+24900,1060,8.62,-8.22,D,"High — stats+savant+recent+BvP, posted lineup, live markets matched",L,L,-1.000,,,"2 H, 3 TB, 0 HR, 0 R, 0 RBI",betting_roi
2026-04-18,TOR@AZ,Ernie Clement,TOR,2+ TB,18.42,+443,100,50.00,-31.58,D,"High — stats+savant+recent+BvP, posted lineup, live markets matched",W,W,1.000,,,"2 H, 3 TB, 0 HR, 0 R, 0 RBI",betting_roi
2026-04-18,TOR@AZ,Vladimir Guerrero Jr.,TOR,HR,6.23,+1506,425,19.05,-12.82,C,"High — stats+savant+recent+BvP, posted lineup, live markets matched",L,L,-1.000,,,"1 H, 1 TB, 0 HR, 0 R, 0 RBI",betting_roi
2026-04-18,TOR@AZ,Vladimir Guerrero Jr.,TOR,2+ TB,36.41,+175,-109,52.15,-15.74,A,"High — stats+savant+recent+BvP, posted lineup, live markets matched",L,L,-1.000,,,"1 H, 1 TB, 0 HR, 0 R, 0 RBI",betting_roi
2026-04-18,TOR@AZ,Jesús Sánchez,TOR,HR,5.97,+1574,510,16.39,-10.42,C,"High — stats+savant+recent+BvP, posted lineup, live markets matched",L,L,-1.000,,,"1 H, 1 TB, 0 HR, 0 R, 1 RBI",betting_roi
2026-04-18,TOR@AZ,Jesús Sánchez,TOR,2+ TB,34.74,+188,130,43.48,-8.74,A,"High — stats+savant+recent+BvP, posted lineup, live markets matched",L,L,-1.000,,,"1 H, 1 TB, 0 HR, 0 R, 1 RBI",betting_roi
2026-04-18,TOR@AZ,Eloy Jiménez,TOR,HR,0.66,+14957,500,16.67,-16.01,D,"Medium — stats+savant+recent+BvP, posted lineup, live markets matched",L,L,-1.000,,,"2 H, 2 TB, 0 HR, 1 R, 0 RBI",betting_roi
2026-04-18,TOR@AZ,Eloy Jiménez,TOR,2+ TB,15.03,+566,128,43.86,-28.83,D,"Medium — stats+savant+recent+BvP, posted lineup, live markets matched",W,W,1.280,,,"2 H, 2 TB, 0 HR, 1 R, 0 RBI",betting_roi
2026-04-18,TOR@AZ,Andrés Giménez,TOR,HR,3.23,+3001,1000,9.09,-5.86,D,"High — stats+savant+recent+BvP, posted lineup, live markets matched",L,L,-1.000,,,"0 H, 0 TB, 0 HR, 0 R, 0 RBI",betting_roi
2026-04-18,TOR@AZ,Andrés Giménez,TOR,2+ TB,23.72,+322,150,40.00,-16.28,C,"High — stats+savant+recent+BvP, posted lineup, live markets matched",L,L,-1.000,,,"0 H, 0 TB, 0 HR, 0 R, 0 RBI",betting_roi
2026-04-18,TOR@AZ,Kazuma Okamoto,TOR,HR,1.73,+5692,650,13.33,-11.60,D,"High — stats+savant+recent+BvP, posted lineup, live markets matched",L,L,-1.000,,,"2 H, 2 TB, 0 HR, 0 R, 1 RBI",betting_roi
2026-04-18,TOR@AZ,Kazuma Okamoto,TOR,2+ TB,12.12,+725,167,37.45,-25.33,D,"High — stats+savant+recent+BvP, posted lineup, live markets matched",W,W,1.670,,,"2 H, 2 TB, 0 HR, 0 R, 1 RBI",betting_roi
2026-04-18,TOR@AZ,Myles Straw,TOR,HR,8.32,+1101,1200,7.69,0.63,B,"Medium — stats+savant+recent+BvP, posted lineup, live markets matched",L,L,-1.000,,,"1 H, 1 TB, 0 HR, 0 R, 0 RBI",betting_roi
2026-04-18,TOR@AZ,Myles Straw,TOR,2+ TB,41.42,+141,206,32.68,8.74,A+,"Medium — stats+savant+recent+BvP, posted lineup, live markets matched",L,L,-1.000,,,"1 H, 1 TB, 0 HR, 0 R, 0 RBI",betting_roi
2026-04-18,TOR@AZ,Tyler Heineman,TOR,HR,0.40,+24900,,,,D,"Medium — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",L,L,,,,"0 H, 0 TB, 0 HR, 0 R, 0 RBI",target_accuracy
2026-04-18,TOR@AZ,Tyler Heineman,TOR,2+ TB,9.68,+933,350,22.22,-12.54,D,"Medium — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",L,L,-1.000,,,"0 H, 0 TB, 0 HR, 0 R, 0 RBI",betting_roi
2026-04-18,TOR@AZ,Ketel Marte,AZ,HR,9.86,+914,,,,B,"High — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",L,L,,,,"0 H, 0 TB, 0 HR, 1 R, 0 RBI",target_accuracy
2026-04-18,TOR@AZ,Ketel Marte,AZ,2+ TB,37.21,+169,118,45.87,-8.66,A,"High — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",L,L,-1.000,,,"0 H, 0 TB, 0 HR, 1 R, 0 RBI",betting_roi
2026-04-18,TOR@AZ,Corbin Carroll,AZ,HR,10.68,+836,,,,A,"High — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",W,W,,,,"1 H, 4 TB, 1 HR, 2 R, 4 RBI",target_accuracy
2026-04-18,TOR@AZ,Corbin Carroll,AZ,2+ TB,48.33,+107,120,45.45,2.88,A+,"High — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",W,W,1.200,,,"1 H, 4 TB, 1 HR, 2 R, 4 RBI",betting_roi
2026-04-18,TOR@AZ,Geraldo Perdomo,AZ,HR,1.32,+7497,,,,D,"High — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",L,L,,,,"3 H, 3 TB, 0 HR, 0 R, 1 RBI",target_accuracy
2026-04-18,TOR@AZ,Geraldo Perdomo,AZ,2+ TB,11.21,+792,150,40.00,-28.79,D,"High — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",W,W,1.500,,,"3 H, 3 TB, 0 HR, 0 R, 1 RBI",betting_roi
2026-04-18,TOR@AZ,Lourdes Gurriel Jr.,AZ,HR,0.40,+24900,,,,D,"Low — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",L,L,,,,"0 H, 0 TB, 0 HR, 0 R, 0 RBI",target_accuracy
2026-04-18,TOR@AZ,Lourdes Gurriel Jr.,AZ,2+ TB,6.00,+1567,115,46.51,-40.51,D,"Low — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",L,L,-1.000,,,"0 H, 0 TB, 0 HR, 0 R, 0 RBI",betting_roi
2026-04-18,TOR@AZ,Adrian Del Castillo,AZ,HR,9.25,+981,,,,B,"Medium — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",L,L,,,,"0 H, 0 TB, 0 HR, 0 R, 0 RBI",target_accuracy
2026-04-18,TOR@AZ,Adrian Del Castillo,AZ,2+ TB,40.89,+145,170,37.04,3.85,A+,"Medium — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",L,L,-1.000,,,"0 H, 0 TB, 0 HR, 0 R, 0 RBI",betting_roi
2026-04-18,TOR@AZ,Jose Fernandez,AZ,HR,5.92,+1588,,,,C,"High — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",L,L,,,,"1 H, 1 TB, 0 HR, 1 R, 0 RBI",target_accuracy
2026-04-18,TOR@AZ,Jose Fernandez,AZ,2+ TB,29.10,+244,152,39.68,-10.58,B,"High — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",L,L,-1.000,,,"1 H, 1 TB, 0 HR, 1 R, 0 RBI",betting_roi
2026-04-18,TOR@AZ,Nolan Arenado,AZ,HR,4.69,+2032,,,,D,"High — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",L,L,,,,"0 H, 0 TB, 0 HR, 0 R, 0 RBI",target_accuracy
2026-04-18,TOR@AZ,Nolan Arenado,AZ,2+ TB,21.41,+367,166,37.59,-16.18,C,"High — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",L,L,-1.000,,,"0 H, 0 TB, 0 HR, 0 R, 0 RBI",betting_roi
2026-04-18,TOR@AZ,Ildemaro Vargas,AZ,HR,8.89,+1025,,,,B,"High — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",L,L,,,,"1 H, 1 TB, 0 HR, 1 R, 0 RBI",target_accuracy
2026-04-18,TOR@AZ,Ildemaro Vargas,AZ,2+ TB,42.03,+138,168,37.31,4.72,A+,"High — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",L,L,-1.000,,,"1 H, 1 TB, 0 HR, 1 R, 0 RBI",betting_roi
2026-04-18,TOR@AZ,Alek Thomas,AZ,HR,3.26,+2963,,,,D,"High — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",L,L,,,,"2 H, 3 TB, 0 HR, 1 R, 1 RBI",target_accuracy
2026-04-18,TOR@AZ,Alek Thomas,AZ,2+ TB,16.27,+515,196,33.78,-17.51,D,"High — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",W,W,1.960,,,"2 H, 3 TB, 0 HR, 1 R, 1 RBI",betting_roi
2026-04-18,SD@LAA,Ramón Laureano,SD,HR,10.50,+853,438,18.59,-8.09,A,"High — stats+savant+recent+BvP, posted lineup, live markets matched",L,L,-1.000,,,"1 H, 1 TB, 0 HR, 0 R, 2 RBI",betting_roi
2026-04-18,SD@LAA,Ramón Laureano,SD,2+ TB,44.48,+125,-104,50.98,-6.50,A+,"High — stats+savant+recent+BvP, posted lineup, live markets matched",L,L,-1.000,,,"1 H, 1 TB, 0 HR, 0 R, 2 RBI",betting_roi
2026-04-18,SD@LAA,Fernando Tatis Jr.,SD,HR,8.00,+1149,405,19.80,-11.80,B,"High — stats+savant+recent+BvP, posted lineup, live markets matched",L,L,-1.000,,,"2 H, 2 TB, 0 HR, 0 R, 2 RBI",betting_roi
2026-04-18,SD@LAA,Fernando Tatis Jr.,SD,2+ TB,33.53,+198,110,47.62,-14.09,A,"High — stats+savant+recent+BvP, posted lineup, live markets matched",W,W,1.100,,,"2 H, 2 TB, 0 HR, 0 R, 2 RBI",betting_roi
2026-04-18,SD@LAA,Jackson Merrill,SD,HR,8.21,+1117,400,20.00,-11.79,B,"High — stats+savant+recent+BvP, posted lineup, live markets matched",L,L,-1.000,,,"0 H, 0 TB, 0 HR, 0 R, 0 RBI",betting_roi
2026-04-18,SD@LAA,Jackson Merrill,SD,2+ TB,36.32,+175,-2,1.96,34.36,A,"High — stats+savant+recent+BvP, posted lineup, live markets matched",L,L,-1.000,,,"0 H, 0 TB, 0 HR, 0 R, 0 RBI",betting_roi
2026-04-18,SD@LAA,Manny Machado,SD,HR,4.74,+2010,475,17.39,-12.65,D,"High — stats+savant+recent+BvP, posted lineup, live markets matched",L,L,-1.000,,,"0 H, 0 TB, 0 HR, 0 R, 0 RBI",betting_roi
2026-04-18,SD@LAA,Manny Machado,SD,2+ TB,22.10,+353,126,44.25,-22.15,C,"High — stats+savant+recent+BvP, posted lineup, live markets matched",L,L,-1.000,,,"0 H, 0 TB, 0 HR, 0 R, 0 RBI",betting_roi
2026-04-18,SD@LAA,Xander Bogaerts,SD,HR,9.34,+970,900,10.00,-0.66,B,"High — stats+savant+recent+BvP, posted lineup, live markets matched",L,L,-1.000,,,"1 H, 1 TB, 0 HR, 0 R, 0 RBI",betting_roi
2026-04-18,SD@LAA,Xander Bogaerts,SD,2+ TB,39.48,+153,135,42.55,-3.07,A+,"High — stats+savant+recent+BvP, posted lineup, live markets matched",L,L,-1.000,,,"1 H, 1 TB, 0 HR, 0 R, 0 RBI",betting_roi
2026-04-18,SD@LAA,Miguel Andujar,SD,HR,4.30,+2224,990,9.17,-4.87,D,"High — stats+savant+recent+BvP, posted lineup, live markets matched",L,L,-1.000,,,"2 H, 3 TB, 0 HR, 0 R, 0 RBI",betting_roi
2026-04-18,SD@LAA,Miguel Andujar,SD,2+ TB,33.29,+200,138,42.02,-8.73,A,"High — stats+savant+recent+BvP, posted lineup, live markets matched",W,W,1.380,,,"2 H, 3 TB, 0 HR, 0 R, 0 RBI",betting_roi
2026-04-18,SD@LAA,Ty France,SD,HR,6.06,+1550,,,,C,"Medium — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",L,L,,,,"0 H, 0 TB, 0 HR, 0 R, 0 RBI",target_accuracy
2026-04-18,SD@LAA,Ty France,SD,2+ TB,30.21,+231,150,40.00,-9.79,B,"Medium — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",L,L,-1.000,,,"0 H, 0 TB, 0 HR, 0 R, 0 RBI",betting_roi
2026-04-18,SD@LAA,Freddy Fermin,SD,HR,1.29,+7668,,,,D,"Medium — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",L,L,,,,"1 H, 1 TB, 0 HR, 2 R, 0 RBI",target_accuracy
2026-04-18,SD@LAA,Freddy Fermin,SD,2+ TB,14.17,+606,100,50.00,-35.83,D,"Medium — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",L,L,-1.000,,,"1 H, 1 TB, 0 HR, 2 R, 0 RBI",betting_roi
2026-04-18,SD@LAA,Jake Cronenworth,SD,HR,1.90,+5170,,,,D,"High — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",L,L,,,,"1 H, 1 TB, 0 HR, 1 R, 0 RBI",target_accuracy
2026-04-18,SD@LAA,Jake Cronenworth,SD,2+ TB,12.88,+677,150,40.00,-27.12,D,"High — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",L,L,-1.000,,,"1 H, 1 TB, 0 HR, 1 R, 0 RBI",betting_roi
2026-04-18,SD@LAA,Zach Neto,LAA,HR,8.42,+1088,,,,B,"High — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",L,L,,,,"1 H, 2 TB, 0 HR, 0 R, 0 RBI",target_accuracy
2026-04-18,SD@LAA,Zach Neto,LAA,2+ TB,34.12,+193,130,43.48,-9.36,A,"High — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",W,W,1.300,,,"1 H, 2 TB, 0 HR, 0 R, 0 RBI",betting_roi
2026-04-18,SD@LAA,Mike Trout,LAA,HR,17.07,+486,,,,A+,"High — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",L,L,,,,"1 H, 2 TB, 0 HR, 0 R, 0 RBI",target_accuracy
2026-04-18,SD@LAA,Mike Trout,LAA,2+ TB,55.00,-122,118,45.87,9.13,A+,"High — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",W,W,1.180,,,"1 H, 2 TB, 0 HR, 0 R, 0 RBI",betting_roi
2026-04-18,SD@LAA,Nolan Schanuel,LAA,HR,1.65,+5956,,,,D,"High — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",L,L,,,,"1 H, 1 TB, 0 HR, 0 R, 1 RBI",target_accuracy
2026-04-18,SD@LAA,Nolan Schanuel,LAA,2+ TB,14.62,+584,150,40.00,-25.38,D,"High — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",L,L,-1.000,,,"1 H, 1 TB, 0 HR, 0 R, 1 RBI",betting_roi
2026-04-18,SD@LAA,Jo Adell,LAA,HR,7.93,+1161,,,,B,"High — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",L,L,,,,"0 H, 0 TB, 0 HR, 0 R, 0 RBI",target_accuracy
2026-04-18,SD@LAA,Jo Adell,LAA,2+ TB,36.81,+172,140,41.67,-4.86,A,"High — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",L,L,-1.000,,,"0 H, 0 TB, 0 HR, 0 R, 0 RBI",betting_roi
2026-04-18,SD@LAA,Yoán Moncada,LAA,HR,6.55,+1427,,,,C,"High — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",L,L,,,,"1 H, 1 TB, 0 HR, 0 R, 0 RBI",target_accuracy
2026-04-18,SD@LAA,Yoán Moncada,LAA,2+ TB,23.74,+321,185,35.09,-11.35,C,"High — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",L,L,-1.000,,,"1 H, 1 TB, 0 HR, 0 R, 0 RBI",betting_roi
2026-04-18,SD@LAA,Oswald Peraza,LAA,HR,9.02,+1009,,,,B,"High — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",L,L,,,,"0 H, 0 TB, 0 HR, 0 R, 0 RBI",target_accuracy
2026-04-18,SD@LAA,Oswald Peraza,LAA,2+ TB,36.39,+175,50,66.67,-30.28,A,"High — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",L,L,-1.000,,,"0 H, 0 TB, 0 HR, 0 R, 0 RBI",betting_roi
2026-04-18,SD@LAA,Josh Lowe,LAA,HR,3.80,+2530,,,,D,"High — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",L,L,,,,"0 H, 0 TB, 0 HR, 0 R, 0 RBI",target_accuracy
2026-04-18,SD@LAA,Josh Lowe,LAA,2+ TB,16.07,+522,188,34.72,-18.65,D,"High — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",L,L,-1.000,,,"0 H, 0 TB, 0 HR, 0 R, 0 RBI",betting_roi
2026-04-18,SD@LAA,Logan O'Hoppe,LAA,HR,3.39,+2854,,,,D,"High — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",L,L,,,,"1 H, 1 TB, 0 HR, 1 R, 0 RBI",target_accuracy
2026-04-18,SD@LAA,Logan O'Hoppe,LAA,2+ TB,18.13,+452,150,40.00,-21.87,D,"High — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",L,L,-1.000,,,"1 H, 1 TB, 0 HR, 1 R, 0 RBI",betting_roi
2026-04-18,SD@LAA,Adam Frazier,LAA,HR,7.44,+1243,,,,C,"Medium — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",L,L,,,,"1 H, 1 TB, 0 HR, 0 R, 0 RBI",target_accuracy
2026-04-18,SD@LAA,Adam Frazier,LAA,2+ TB,39.87,+151,232,30.12,9.75,A+,"Medium — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",L,L,-1.000,,,"1 H, 1 TB, 0 HR, 0 R, 0 RBI",betting_roi
